idx,label,text,image_path
911787849611177984,-1,LATEST: #HurricaneMaria still a cat 3. Latest track takes a hard right turn by Thurs. @ABC7News @NewsChannel8 https://t.co/dY8JcPDUte,data_image/hurricane_maria/24_9_2017/911787849611177984_0.jpg
909892136618926080,-1,Abandoned meth lab in Miami discovered during Hurricane Irma https://t.co/OBjHtf2Pwy https://t.co/KA6vj7intI,data_image/hurricane_irma/18_9_2017/909892136618926080_0.jpg
909999633128202240,-1,Fundraiser for hurricane Irma and Harvey with Women Beyond Survival https://t.co/fpYH5GWbxC,data_image/hurricane_irma/19_9_2017/909999633128202240_0.jpg
910043537575743488,-1,@pizzahut made it clear that there isn't a policy dictating leave from natural disaster like #Irma @LeonKaye‚Ä¶ https://t.co/24m18znXZx,data_image/hurricane_irma/19_9_2017/910043537575743488_0.jpg
875722518899961856,-1,Thank you #Italyá¼žEá¼Ÿ9 for supporting WFP efforts to help the people affected by floods and landslides in #SriLanka á¼Ÿ1á¼Ÿ0 https://t.co/XbqNAwyaw2,data_image/srilanka_floods/16_6_2017/875722518899961856_0.png
923754219697471488,-1,I got mail from el Puente de Puerto Rico. Almost only on Skate of the Web. https://t.co/VRQUMN3BRO https://t.co/1kLlVWWkSZ,data_image/hurricane_maria/27_10_2017/923754219697471488_0.jpg
906575944957210624,-1,#LasCruces #firefighters have #donations pouring in for those affected by #Harvey. @KDBCTV @IAFFNewsDesk https://t.co/PSs2ZyuUKw,data_image/hurricane_harvey/9_9_2017/906575944957210624_0.jpg
921408495571931136,-1,MUST-DO: The most popular rooftop in Puerto Rico at #WaterBeachHotel. #puertorico #beach #travel @zest_mist https://t.co/xdcYHR5aOe,data_image/hurricane_maria/20_10_2017/921408495571931136_0.jpg
910168623175557120,-1,Brixmor works to re-open 14 Irma-damaged properties https://t.co/S4WNyPUlHn https://t.co/m25mpNyA8C,data_image/hurricane_irma/19_9_2017/910168623175557120_0.jpg
923254754888777733,-1,Wheel Wednesday all the way from Puerto Rico á¼Ÿ5á¼Ÿ7á½¤F #jeepwrangler #offroad #wheelwednesday https://t.co/CwWNZL1SPH https://t.co/dpynH1cZGE,data_image/hurricane_maria/25_10_2017/923254754888777733_0.jpg
906008836481232900,-1,"Harvey may pinch some Gulf Coast refining, chemical projects https://t.co/O9fw9raVMw",data_image/hurricane_harvey/8_9_2017/906008836481232900_0.png
930474196257275904,-1,https://t.co/3sKzbyhphV https://t.co/yn69QZjgdS convert partial rss to FULL RSS! #autoblog #SeoService | How social… https://t.co/478rbuKpU1,data_image/iraq_iran_earthquake/14_11_2017/930474196257275904_0.png
923599423460073473,-1,"on coffee.: Puerto Rico + Maria, A Mosaic Coffee Table, Miamiâ€™s Cuban Coffee Windows +â€¦ https://t.co/por3FsB54Y https://t.co/OyX0YP9vlv",data_image/hurricane_maria/26_10_2017/923599423460073473_0.jpg
905794386990071808,-1,Youth Group Helping With Hurricane Harvey Relief Effort. #youthgroup #hurricaneharvey #duxbury #southshore #ma https://t.co/ZxLnd2ObkY,data_image/hurricane_harvey/7_9_2017/905794386990071808_0.jpg
905814350501482496,-1,#smaili community steps up to serve #Harvey victims https://t.co/7kOd1Zi6nT https://t.co/TNwLKOfHrr,data_image/hurricane_harvey/7_9_2017/905814350501482496_0.jpg
909780778011316224,-1,Cleaning Up After Harvey and Irma: Environmental Exposures Relating to Floods https://t.co/ijZRZI86BA https://t.co/SBPVsZYt8C,data_image/hurricane_irma/18_9_2017/909780778011316224_0.jpg
908320017221132288,-1,Matt Harvey aware he's in poor standing with Mets #FactsApps #Fashion https://t.co/lfzBOUvxGV https://t.co/uNvuNJ2smM,data_image/hurricane_harvey/14_9_2017/908320017221132288_0.jpg
914254195963912192,-1,@ShaunKing @amazon We got this Shaun! Get back to your race-baiting bullshit life. https://t.co/dtVNtwxSSz https://t.co/KyJdc7Ht8v,data_image/hurricane_maria/30_9_2017/914254195963912192_0.jpg
911979192090333184,-1,#Maria will bring some big swells to the south-facing beaches in SNE but the storm will head to sea after passing NC https://t.co/HfGmP5pSAn,data_image/hurricane_maria/24_9_2017/911979192090333184_0.jpg
922127456043233280,-1,Region's largest tourism marketing event still on for Puerto Rico Read: https://t.co/CSX9BkKjD1 https://t.co/u4tTWV0utf,data_image/hurricane_maria/22_10_2017/922127456043233280_0.jpg
907249086889435138,-1,@tomhanks Harvey Sox. It's partner must be in Florida. https://t.co/UXhpMQcznZ,data_image/hurricane_harvey/11_9_2017/907249086889435138_0.jpg
907343071905501184,-1,2 trucks of insulation ὊAἿC A-Team to the rescue! #UNTOCHABLES ᾔA #SWBEST #Harvey @KhariHeru https://t.co/cMqVreeLsy,data_image/hurricane_harvey/11_9_2017/907343071905501184_0.jpg
912243306519810048,-1,"5AM ADVISORY: #Maria weakens significantly overnight, but it is still a hurricane with winds up to 80 mph. https://t.co/HtmdC31r58",data_image/hurricane_maria/25_9_2017/912243306519810048_0.jpg
910813502385868800,-1,Hurricane Maria's devastating strength leaves island powerless https://t.co/jCxIBmhXeZ https://t.co/MvMJYNA6Io,data_image/hurricane_maria/21_9_2017/910813502385868800_0.jpg
922955907474042880,-1,Puerto Rico’s infrastructure will be rebuilt by a 2-person company with ties to Ryan Zinke https://t.co/f6Q7bqzM1B https://t.co/IztLvwTZPj,data_image/hurricane_maria/24_10_2017/922955907474042880_0.jpg
910111529290301445,-1,LESSONS LEARNED FROM IRMA - A lot of the problems were our own making. https://t.co/K25vYttKWQ #timbryce‚Ä¶ https://t.co/gE8hWXLl6t,data_image/hurricane_irma/19_9_2017/910111529290301445_0.jpg
920685440272699392,-1,"Oct. 17, 6:00 pm PST: Northern California Vintners Assess Wildfire Damage #Wine https://t.co/kY0XaSYjPR https://t.co/HoX5VnsPWG",data_image/california_wildfires/18_10_2017/920685440272699392_0.jpg
909743607900459010,-1,#HurricaneMaria poses a significant threat to #PuertoRico and many islands still recovering from Irma. #StaySafe https://t.co/SkQoniht86,data_image/hurricane_irma/18_9_2017/909743607900459010_0.jpg
905647423778721793,-1,"RT @kclemson: First Harvey and now Irma, this sure is a twisted pair of storms. https://t.co/VV4SLRPVqU",data_image/hurricane_harvey/7_9_2017/905647423778721793_0.jpg
907475708976525312,-1,"Last week, I was on a boat! #Harveyflood #Harvey https://t.co/kXltJ4zybE",data_image/hurricane_harvey/12_9_2017/907475708976525312_0.jpg
923797120032878592,-1,Mountains of Aid Are Languishing on the Docks in Puerto Rico https://t.co/95Rsq3P04z https://t.co/a0AeonsmHP,data_image/hurricane_maria/27_10_2017/923797120032878592_0.jpg
901780000189423616,-1,https://t.co/wgVUF8tkDl Stop screwing around and send in Navy Amphibous AmTracks #HurricaneHarvey https://t.co/cjV86lrX23,data_image/hurricane_harvey/27_8_2017/901780000189423616_0.jpg
910242368158277632,-1,Irma‚Äôs damage to local trails less than feared https://t.co/T9XQERbODl https://t.co/SGaCjLxM72,data_image/hurricane_irma/19_9_2017/910242368158277632_0.jpg
905732581005590528,-1,"Irma Flooding Likely Won’t Rival Harvey’s, But Florida Gets Ready https://t.co/O8QXgw8Gys https://t.co/vH4UczPeLJ",data_image/hurricane_harvey/7_9_2017/905732581005590528_0.jpg
906555140861243392,-1,"RT @insideclimate: 6 questions about Hurricane #Irma, climate change and extreme storms https://t.co/cFWh9lkyo9 https://t.co/GBx0Tpcpka",data_image/hurricane_harvey/9_9_2017/906555140861243392_0.jpg
927210650224480256,-1,Enjoying my new favorite coffee from Puerto Rico. @cafeteto #cafeteto https://t.co/ojQdGbH9Ah,data_image/hurricane_maria/5_11_2017/927210650224480256_0.jpg
913831037909721088,-1,RT @NBCNews: LATEST: Pacific Tsunami Warning Center has now updated Mexico earthquake to 8.2 magnitude https://t.co/VgSFkvPdDK,data_image/mexico_earthquake/29_9_2017/913831037909721088_0.jpg
909831985874554880,-1,"During #Hurricane #Irma, @MIT used social media crowdsourcing to create #hurricane flood #maps in Florida… https://t.co/Cny0yq2kLf",data_image/hurricane_irma/18_9_2017/909831985874554880_0.jpg
901822598765522945,-1,A friend's front's front yard in #Austin #Texas this morning after high winds from #HurricaneHarvey á¼°0. | #Harvey https://t.co/drlaoL1eWx,data_image/hurricane_harvey/27_8_2017/901822598765522945_0.jpg
870114879541137408,-1,"Cyclone '#Mora' hits Mizoram, damages houses, triggers landslides. https://t.co/x6S3ZdRfgT",data_image/srilanka_floods/1_6_2017/870114879541137408_0.jpg
928569646659153920,-1,'A New Reality': Students And Teachers From Puerto Rico Start Over In Florida https://t.co/1MspE8ZHQv #education https://t.co/HPUcKdsIgm,data_image/hurricane_maria/9_11_2017/928569646659153920_0.jpg
905566812460523520,-1,RT @fox34: LPD officers return from Harvey disaster relief @LubbockPolice https://t.co/xXpn4b5pSD https://t.co/TVFMWCiPK4,data_image/hurricane_harvey/6_9_2017/905566812460523520_0.jpg
904473410792816641,-1,#19 &amp; #20 serving the people and saving the puppies affected by #Harvey ὃ6 https://t.co/QHhVCtgMp0,data_image/hurricane_harvey/3_9_2017/904473410792816641_0.jpg
910001780041302016,-1,Mets' Harvey has 'no answers' after latest disappointing outing https://t.co/0Nel1qM0yp https://t.co/uShbl3JDm8,data_image/hurricane_harvey/19_9_2017/910001780041302016_0.jpg
909396480196321281,-1,#Maria track as of 8 am. It will strengthen to a hurricane later today. Will move over ppl still recovering from… https://t.co/esdUNbHeQG,data_image/hurricane_irma/17_9_2017/909396480196321281_0.jpg
922885240795881473,-1,Rutgers Chabad Helping PuertoÂ Rico https://t.co/090S5lFJpn https://t.co/fh27C8HyF5,data_image/hurricane_maria/24_10_2017/922885240795881473_0.jpg
904968610648657920,-1,4-year-old waves flag for National Guardsmen who helped during #HurricaneHarvey &gt;&gt;&gt; https://t.co/8FyoByvhkd https://t.co/JIzXwdY0uT,data_image/hurricane_harvey/5_9_2017/904968610648657920_0.jpg
905705134361120768,-1,RT @pressedirect: Princess #Juliana Airport is destroyed by #Hurricane #Irma https://t.co/jdeyh5ZYuV,data_image/hurricane_irma/7_9_2017/905705134361120768_0.jpg
905188780667109376,-1,RT @FOX10Phoenix: Georgia girl donates shoes to #HurricaneHarvey victims https://t.co/XTRpxQAO0C https://t.co/qsEVb16L55,data_image/hurricane_harvey/5_9_2017/905188780667109376_0.jpg
874755874388008960,-1,"Steinbeck, moral virtue, and the loss of the American dreamÂ ~ https://t.co/QIaIauabbt https://t.co/XkqjYGldUi",data_image/srilanka_floods/13_6_2017/874755874388008960_0.jpg
905821754047598592,-1,RT @frankthorp: Cruz is a YES on the Harvey $/Debt limit/CR deal: https://t.co/TkrnhNJFuc,data_image/hurricane_harvey/7_9_2017/905821754047598592_0.jpg
923355133139963906,-1,"Quilting Club in Kewanee, Illinois made 75 quilts for Puerto Rico! Thank you ladies! @salarmypeoria @SalArmyEDS https://t.co/aFXIA8DR2J",data_image/hurricane_maria/26_10_2017/923355133139963906_0.jpg
908930940029857792,-1,"Guys, NEW ARTICLE OUT NOWá½„6á½„6á½„6LINK IS IN THE BIO á¼´3á¼´3á¼°Dá¼°Eá¼°Fá½ŸAï¸á¼½Dï¸á½Š8. WAS #HARVEY AND #IRMA REALLY DISASTERS?? #foodforthought https://t.co/2nSPs6fBj3",data_image/hurricane_harvey/16_9_2017/908930940029857792_0.jpg
879057449940078595,-1,"Start #waisttraining âž¡ï¸ https://t.co/kQD4kRka6D Model=Indira Mora Cueto, Have a Beautiful Body For Summer, Up... https://t.co/Exzy1wiZZY",data_image/srilanka_floods/25_6_2017/879057449940078595_0.jpg
929328117482536960,-1,Excited to represent Puerto Rico! With our administrators! @OakHillElem @ohepta https://t.co/hp56NQvEuO,data_image/hurricane_maria/11_11_2017/929328117482536960_0.jpg
911757231602925575,-1,Groves woman reconnects with brother after Mexico City's deadly earthquake https://t.co/7gBph9sjRO https://t.co/7kT16h6EBj,data_image/mexico_earthquake/24_9_2017/911757231602925575_0.jpg
922113295116587013,-1,Packing up meal boxes for Puerto Rico. (@ Orange County Convention Center North Concourse) https://t.co/w484r5z4s8 https://t.co/3LYiB2IGPO,data_image/hurricane_maria/22_10_2017/922113295116587013_0.jpg
912436785321529345,-1,Surfers taking advantage of swells from hurricane Maria https://t.co/upDH6Vb2En https://t.co/DAc1Fm8udE,data_image/hurricane_maria/25_9_2017/912436785321529345_0.jpg
909415304618545153,-1,RT @leeparkinson14: A few anxious faces around. #GinTime ·º∑8 #Irma https://t.co/QradURQIxk,data_image/hurricane_irma/17_9_2017/909415304618545153_0.jpg
909474490870059014,-1,"Finally have my turntable up and running after Irma. To celebrate, I thought I'd play some dancin' tunes. #haim‚Ä¶ https://t.co/i8srJ98WSV",data_image/hurricane_irma/17_9_2017/909474490870059014_0.jpg
909798839380406272,-1,.@mmatheson19 was 1 of many @FlaPanthers helping to collect donations post-Irma this weekend. Caravan heading to Ke‚Ä¶ https://t.co/yxRRqS5iob,data_image/hurricane_irma/18_9_2017/909798839380406272_0.jpg
906676748116525056,-1,"Hurricane Irma kicks up Florida tornado as it nears landfall, targets Tampa via FOX NEWS https://t.co/4rIPXCunJj https://t.co/RYDSaWgcc6",data_image/hurricane_harvey/10_9_2017/906676748116525056_0.jpg
910703575495577600,-1,11 PM Update on Hurricane Maria. Hurricane warnings discontinued for PR https://t.co/9GrqAqRweR,data_image/hurricane_maria/21_9_2017/910703575495577600_0.jpg
909885596730036224,-1,Providing food and water in Irma impacted neighborhoods in Yulee today! Please come see us if you need a meal! #Irma https://t.co/eQSGxtwFPO,data_image/hurricane_irma/18_9_2017/909885596730036224_0.jpg
922857566220283904,-1,The gym above subway got destroyed. The cement wall got blown out. #HurricaneMaria https://t.co/GS0tKhvR30,data_image/hurricane_maria/24_10_2017/922857566220283904_0.jpg
912069255918735360,-1,5pm Sunday #Maria update... cat 2 storm centered WELL EAST of the #Jacksonville #Florida coast... heading north. https://t.co/AgIvF2ZwVP,data_image/hurricane_maria/24_9_2017/912069255918735360_0.jpg
911813361985314817,-1,"A new, 6.1 earthquake sows panic in Mexico City, forcing a brief pause in ongoing rescue operations https://t.co/kC1fbebNDG",data_image/mexico_earthquake/24_9_2017/911813361985314817_0.jpg
907728809398435840,-1,Flintridge Sacred Heart Academy Raising Funds for Harvey Victims https://t.co/O7D1zgarma https://t.co/Srlf4XP5NJ,data_image/hurricane_harvey/12_9_2017/907728809398435840_0.jpg
910720476569391104,-1,HURRICANE MARIA..... NOW A CAT 2&gt;&gt;&gt; BE SAFE! &lt;3 https://t.co/YVZqqYJnWr,data_image/hurricane_maria/21_9_2017/910720476569391104_0.jpg
909940586882330624,-1,"British Virgin Islands: ‚ÄòKnocked Down, but Not Knocked Out‚Äô by¬ Irma https://t.co/sJwfPdh5OR https://t.co/vYKH8A5BM9",data_image/hurricane_irma/19_9_2017/909940586882330624_0.jpg
904288462441897984,-1,"Beaumont-Port Arthur area floods by tropical storm Harvey, oil industry hit financially Watch Now ὄ9… https://t.co/qrMeqERsT2",data_image/hurricane_harvey/3_9_2017/904288462441897984_0.jpg
914183077601042432,-1,Trump says Puerto Ricans 'want everything done for them' https://t.co/b9Sl8L067s #bearday #Iran #usa https://t.co/FgtIUAHbVL,data_image/hurricane_maria/30_9_2017/914183077601042432_0.jpg
904613263970729984,-1,#Military #Photo of the Day: Real-Life #American Heroes Helping After Harvey - https://t.co/7gfzjpmN5G https://t.co/cH6I8IewcT,data_image/hurricane_harvey/4_9_2017/904613263970729984_0.jpg
908152289134657536,-1,And then this happened today. #tornado #WARNING https://t.co/asUN6KSjEN,data_image/hurricane_harvey/14_9_2017/908152289134657536_0.jpg
912939517027303424,-1,Centretown resident aids in helping Mexico pick up pieces after earthquake https://t.co/5lCl36FRQ4 https://t.co/cm6tbT7KEY,data_image/mexico_earthquake/27_9_2017/912939517027303424_0.jpg
915262520390225920,-1,Not racially coded at all. ὤ4https://t.co/8MPWJu7J2d https://t.co/CHTx17GpAF,data_image/hurricane_maria/3_10_2017/915262520390225920_0.jpg
931092124195610624,-1,South Koreans stay in shelters after powerful quake https://t.co/q0LWmR41Vm #bearday #Iran #usa https://t.co/vaCzWgiFog,data_image/iraq_iran_earthquake/16_11_2017/931092124195610624_0.jpg
906661203300245504,-1,Small tornadoes unfortunately are part of tropical systems. Currently SIX tornado warnings are in effect in FL https://t.co/axu7nNhkiw,data_image/hurricane_harvey/9_9_2017/906661203300245504_0.jpg
907973545183121408,-1,Energy Department and Partners Prepare for Irma and Aid in Harvey Restoration https://t.co/97mDe2jndS https://t.co/MVY3b4RDGW,data_image/hurricane_harvey/13_9_2017/907973545183121408_0.jpg
904388987892228096,-1,RT @uiltexas: UIL Eligibility of Students Displaced by #HurricaneHarvey PRESS RELEASE: âž¡ï¸ https://t.co/rX0fAPPoSq https://t.co/mlTC6fjA3a,data_image/hurricane_harvey/3_9_2017/904388987892228096_0.jpg
909494900814680064,-1,RT @TheTimMcGraw: See you tonight Columbus. Pray for all those in the path of Irma #Soul2Soul https://t.co/VrZq7kPsW5,data_image/hurricane_irma/17_9_2017/909494900814680064_0.jpg
908381041664118784,-1,Helping to pack personal-care kits at @RedCross warehouse. Those gallon Ziploc bags hold a lot! #Harvey https://t.co/OasxqJhgRN,data_image/hurricane_harvey/14_9_2017/908381041664118784_0.jpg
907378962879442944,-1,"S/O to OU FIJI for raising over $6,000 for hurricane relief. https://t.co/DqE5MP3ACp https://t.co/y37sEfyECC",data_image/hurricane_harvey/11_9_2017/907378962879442944_0.jpg
909894230461558788,-1,White House urges against ‚Äúhurricane amnesia‚Äù as Irma takes aim at Florida https://t.co/nI6m4NpeUU https://t.co/DzOr2fE8JN,data_image/hurricane_irma/18_9_2017/909894230461558788_0.jpg
931789781087981568,-1,"14 min.ago #earthquake 3.8 has hit Kerman, Iran, 11.0km, 11:28 AM GMT+4 (EMSC) https://t.co/AzAsRDYiPQ https://t.co/dKoftOQgh5",data_image/iraq_iran_earthquake/18_11_2017/931789781087981568_0.jpg
906626027778138113,-1,RT @hoffmanrich: Tornado warning for parts of florida.. all of Florida should be in alert... https://t.co/kOYkcw39Kg,data_image/hurricane_harvey/9_9_2017/906626027778138113_0.jpg
910033969315446784,-1,Just got power back from #Irma after 5 days. Hopefully #Maria leaves the southeast alone... Hopefully she just goes… https://t.co/0jyUZHXk9H,data_image/hurricane_irma/19_9_2017/910033969315446784_0.jpg
910549868208377861,-1,"RT @eqgr: 7âƒ£1âƒ£ á¼Ÿ2á¼ŸD Earthquake M 7.1, 19/09 13:14, depth: 10 Km, CENTRAL MEXICO #earthquake #gfz https://t.co/poHQHffasE",data_image/mexico_earthquake/20_9_2017/910549868208377861_0.jpg
909759677097021440,-1,Local 10 #careforce initiative is underway to help #irma victims. We're accepting non-perishable items @ our statio‚Ä¶ https://t.co/NRv4rnKdS4,data_image/hurricane_irma/18_9_2017/909759677097021440_0.jpg
876502437993074690,-1,RT @KimWedlock: Hermaeus Mora cookies! http://t.co/xfflwpslZA @Bethblog #BethesdART http://t.co/ntAtPQe1XW,data_image/srilanka_floods/18_6_2017/876502437993074690_0.jpg
907682990028984321,-1,"Local Residentâ€™s â€˜Hurricane Magnetâ€™ Family Impacted By Harvey, Irma https://t.co/NPaB7UVE2t #ArlingtonVA https://t.co/cmwlfEnvEO",data_image/hurricane_harvey/12_9_2017/907682990028984321_0.jpg
910542719864397824,-1,Hurricane Maria batters Puerto Rico as a Cat 4; monitoring the track as it nears the continental US next week https://t.co/vFuIOjIgdC,data_image/hurricane_maria/20_9_2017/910542719864397824_0.jpg
922999381657231360,-1,"A worker removes damaged electrical installations from a street in Yabucoa, Puerto Rico. (Reuters) https://t.co/KNQK5UKez9",data_image/hurricane_maria/25_10_2017/922999381657231360_0.jpg
907316071853633536,-1,RT @Theleaguemag: David Harvey of Leeds United He bred rabbits https://t.co/LlKQ1VBaPy,data_image/hurricane_harvey/11_9_2017/907316071853633536_0.jpg
931302097575956480,-1,Iran used #HAARP technology which caused #earthquake in #Kurdistan. https://t.co/4qvy0SzZiu,data_image/iraq_iran_earthquake/16_11_2017/931302097575956480_0.jpg
909931430750441472,-1,So proud of our kindergarten Eagles taking pride in helping keep our campus beautiful following Irma! @HCPSArea6 https://t.co/LPDeltuMfz,data_image/hurricane_irma/19_9_2017/909931430750441472_1.jpg
905409723096236032,-1,On lighter note! #harvey https://t.co/LGG8eOOt7L https://t.co/Z6cTzYSq61,data_image/hurricane_harvey/6_9_2017/905409723096236032_0.jpg
917797601763889160,-1,From #ScienceNow - Wildfires Running Amok in California https://t.co/En6FOYnFRz #NASA #wildfires https://t.co/POBCpjD5CT,data_image/california_wildfires/10_10_2017/917797601763889160_0.jpg
907014413500256256,-1,RT @MatthewCappucci: Evidently somebody didnâ€™t want to risk putting Orlando under a Tornado Warning. https://t.co/FfyOXz6fR3,data_image/hurricane_harvey/10_9_2017/907014413500256256_0.jpg
904999126428987392,-1,Harvey: Another Storm of the Century – Counterpunch https://t.co/bSMXdsoHOJ https://t.co/9x7EfNvaci,data_image/hurricane_harvey/5_9_2017/904999126428987392_0.jpg
878273451773046785,-1,"Underweight and overweight, mainly overweight, v. high in Central America Data from Alberto Mora https://t.co/MFm4cj5AhE",data_image/srilanka_floods/23_6_2017/878273451773046785_0.jpg
927824520932679682,-1,Praying for the devastated rain forest ἳ3 of Puerto Rico ἟5἟7 ὤF The ONLY rain forest in America! ὉA https://t.co/flgABImbu5,data_image/hurricane_maria/7_11_2017/927824520932679682_0.jpg
911927445531561985,-1,Planes are leaving to the islands with water and coming back with people affected by #hurricaneirma #hurricanemaria https://t.co/Ym17dMYg3s,data_image/hurricane_maria/24_9_2017/911927445531561985_0.jpg
904796210879442944,-1,"Patients on BMS medicines, impacted by #HurricaneHarvey, help is available. https://t.co/puwSDRKQp8",data_image/hurricane_harvey/4_9_2017/904796210879442944_0.jpg
916037888357302272,-1,"Help to close the zoo located in MayagÃ¼ez, Puerto Rico for animal mistreatment! Plz sign: https://t.co/sPeGcdSYQm https://t.co/gi3hyJWAbc",data_image/hurricane_maria/5_10_2017/916037888357302272_0.jpg
911611972948545536,-1,BREAKING: Dangerous surf expected as Hurricane Maria moves north. https://t.co/oIZxd5lnsu https://t.co/VIVuQ4lN9v,data_image/hurricane_maria/23_9_2017/911611972948545536_0.jpg
905602675399692295,-1,RT @21WFMJ: YSU basketball team sends donations to Harvey victims https://t.co/G2WP7JZC8I https://t.co/AgMS0U2taW,data_image/hurricane_harvey/7_9_2017/905602675399692295_0.jpg
905647099689132032,-1,RT @SPACEdotcom: Monster Hurricane Irma Looms in New Satellite Video https://t.co/GM3gi37dS9 https://t.co/BlgzDrmn99,data_image/hurricane_irma/7_9_2017/905647099689132032_0.jpg
879733127677136897,-1,RT @thacarshee: Hat's off to this Man Palitha Thewarapperuma #Respect #FloodSL #lka #greatpeople https://t.co/PayMpLDAoH,data_image/srilanka_floods/27_6_2017/879733127677136897_0.jpg
908094121298063362,-1,Florida Megachurch Relief Team Returns From Houston &amp; Harvey to Face Irma at Home https://t.co/hHCPBTOgNE https://t.co/1ovFVpfeCQ,data_image/hurricane_harvey/13_9_2017/908094121298063362_0.jpg
914562388489158656,-1,. @PresSec: how long #Maria 'Stayed On' PR (#Harvey Stayed on #Texas 4 long Time!) https://t.co/8BtGerfqSo… https://t.co/qtyMT7oxGW,data_image/hurricane_maria/1_10_2017/914562388489158656_0.jpg
908690022034948097,-1,"Caravan of Louisiana parishioners takes supplies, hope to Harvey victims https://t.co/k5w5UEG65N https://t.co/07dsYl0qg3",data_image/hurricane_harvey/15_9_2017/908690022034948097_0.jpg
904927092130930688,-1,Harvey victims' nerves fray as days drag in Houston shelter https://t.co/3aSu3sv6Fj https://t.co/n06tcvFj0q,data_image/hurricane_harvey/5_9_2017/904927092130930688_0.jpg
913929309211041792,-1,"Drain the swamps created by hurricane Maria, why don't you? #HelpPuertoRico https://t.co/4bMawltNW6",data_image/hurricane_maria/30_9_2017/913929309211041792_0.jpg
910586516967088128,-1,Mexico earthquake forces postponement of Clasico Nacional |Â Soccer https://t.co/eIApQlJ8jR https://t.co/FrY1fcYf7a,data_image/mexico_earthquake/20_9_2017/910586516967088128_0.jpg
917811151320338433,-1,RT @VABVOX: #California is on fire &amp; no one except the people losing everything seem to care. https://t.co/rR87UUrhnd,data_image/california_wildfires/10_10_2017/917811151320338433_0.jpg
907693957781622785,-1,"We are here to help with Harvey relief, are you? SVC registration closes next Tuesday! Ὄ4: https://t.co/1UOhmMzHRM https://t.co/68q6TE8pRZ",data_image/hurricane_harvey/12_9_2017/907693957781622785_0.jpg
910177380408446976,-1,"RT @karnatz_carly: Hurricane Irma might not have gotten us, but we got a whole new storm that's about to destroy us https://t.co/Y9HG3wI221",data_image/hurricane_irma/19_9_2017/910177380408446976_0.jpg
905669342234165248,-1,RT @captsingh: Hurricane Irma #Shipping weather warning to Seafarers @DSM_Nordkirche https://t.co/efb6TRReLj,data_image/hurricane_irma/7_9_2017/905669342234165248_0.jpg
910573185648807936,-1,RT @ClintFalin: Frieda is a pup hero that rescued 12 people from the last earthquake in Mexico. https://t.co/5pcQr8jCcv,data_image/mexico_earthquake/20_9_2017/910573185648807936_0.jpg
907335902334263297,-1,"Irma and Harvey: very different storms, but both affected by climateÂ change https://t.co/Fd9fuzZ21p https://t.co/CDeQys9TH6",data_image/hurricane_harvey/11_9_2017/907335902334263297_0.jpg
906301952044056576,-1,"#Longmont-based animal rescue group done with Harvey, heads for Irma https://t.co/5OwnYQ9NOC via @AmeliaArvesen https://t.co/m9iYgW1iTm",data_image/hurricane_harvey/8_9_2017/906301952044056576_0.jpg
901792272882294786,-1,Tree down in NW HIlls#HurricaneHarvey@statesman https://t.co/xlhJSQzqWj,data_image/hurricane_harvey/27_8_2017/901792272882294786_0.jpg
917782569436971008,-1,Tim Dailey of Bright Vision Mortgage is happy to share with you - https://t.co/kgMjC6Cu1H) https://t.co/Z96WNvmzUq,data_image/hurricane_maria/10_10_2017/917782569436971008_0.jpg
912998714121302016,-1,Architects seek plastic bottles to build shelters for #MexicoQuake #Homeless https://t.co/QB8a3a70Bo https://t.co/1RD7ql5Q5I,data_image/mexico_earthquake/27_9_2017/912998714121302016_0.jpg
908133197593980928,-1,Video: Kingwood Swamped by Harvey Flooding https://t.co/N4B0S8xHGh https://t.co/nypJM9vrbK,data_image/hurricane_harvey/14_9_2017/908133197593980928_0.jpg
905658161520009216,-1,First Look: Hurricane Irma's Destruction https://t.co/6Vd3rOKWup https://t.co/tY3ninUynZ,data_image/hurricane_irma/7_9_2017/905658161520009216_0.jpg
912049707085594624,-1,Hurricane Maria Left Puerto Rico Absolutely Devastated https://t.co/TwCgNFTbc5,data_image/hurricane_maria/24_9_2017/912049707085594624_0.jpg
905239582723248128,-1,Shut up stupid https://t.co/dz5XT8mVaN https://t.co/xBloz0dq9O,data_image/hurricane_harvey/6_9_2017/905239582723248128_0.jpg
910616252632010752,-1,"Cat 2 MARIA weakened by Puerto Rico, but catastrophic flooding underway, hurricane effects over Hispaniola tonight. https://t.co/TqyXux88bW",data_image/hurricane_maria/20_9_2017/910616252632010752_0.jpg
911934793427963905,-1,New New : Hurricane Maria: Puerto Rico officials describe 'apocalyptic' conditions - https://t.co/sIegdNvrrz https://t.co/otDBcL3VBZ,data_image/hurricane_maria/24_9_2017/911934793427963905_0.jpg
909978493722726403,-1,Local business helping victims still struggling after Hurricane Irma. Read more here: https://t.co/uQNqGlT2i4 https://t.co/NxwcLY0IPJ,data_image/hurricane_irma/19_9_2017/909978493722726403_0.jpg
905900679989952512,-1,"Harvey and Irma, married 75 years, marvel at storms bearing their names. https://t.co/WFroneX6tT https://t.co/yzufZKMDQ7",data_image/hurricane_harvey/7_9_2017/905900679989952512_0.jpg
